place_id,name,state,lga,lat,lon,use_for_reachability,anchor_source,anchor_status,anchor_lat,anchor_lon,road_snap_distance_m,road_snap_status,road_snap_highway,road_snap_road_name,input_lat,input_lon,gazetteer_type,gazetteer_lga,gazetteer_seen_types,area_sqkm,point_method,is_hub,place_type,loc_code,source,source_objectid,official_name_raw,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m,graph_component_id,hub_component_candidate_count,all_component_candidate_count,mainland_filter_reason,gazetteer_ref_number,input_to_anchor_distance_m,road_snap_lat,road_snap_lon,road_snap_search_radius_m,road_snap_edge_u,road_snap_edge_v,road_snap_edge_key,road_snap_osmid,road_snap_edge_length_m,road_snap_used_avoided_road_type
qld_locality_5107,Lower Mount Walker,QLD,Scenic Rim Regional,-27.74336590,152.53687260,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.74336590,152.53687260,0.0,snapped_to_nearest_usable_road,,,-27.7433659,152.5368726,,,,19.110021,road_node_inside_locality_hub_component,0,locality_road_representative_point,5107,qld_admin_boundaries_locality_boundary,2290,Lower Mount Walker,2408745,-27.7400056,152.5399151,541.6,0,6,6,,,0.0,-27.74336590,152.53687260,50.0,2408745,2408718,0,,1820.9,false
qld_locality_4632,Lower Tenthill,QLD,Lockyer Valley Regional,-27.60745710,152.23243130,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.60745710,152.23243130,0.0,snapped_to_nearest_usable_road,,,-27.6074571,152.2324313,,,LOCB,26.066368999999998,road_node_inside_locality_hub_component,0,locality_road_representative_point,4632,qld_admin_boundaries_locality_boundary,2291,Lower Tenthill,2370654,-27.6040351,152.2389138,840.0,0,47,47,,,0.0,-27.60745710,152.23243130,50.0,2370654,2370655,0,,508.8,false
qld_locality_4867,Lower Tully,QLD,Cassowary Coast Regional,-17.98501020,146.01736250,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.98501020,146.01736250,0.0,snapped_to_nearest_usable_road,,,-17.9850102,146.0173625,,,LOCB,40.543613,road_node_inside_locality_hub_component,0,locality_road_representative_point,4867,qld_admin_boundaries_locality_boundary,2292,Lower Tully,246705,-17.9828285,146.0110566,747.0,0,16,16,,,0.0,-17.98501020,146.01736250,50.0,246425,246705,0,,1832.5,false
qld_locality_4198,Lower Wonga,QLD,Gympie Regional,-26.11006560,152.47627000,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.11006560,152.47627000,0.0,snapped_to_nearest_usable_road,,,-26.1100656,152.4762700,,,LOCB,98.617162,road_node_inside_locality_hub_component,0,locality_road_representative_point,4198,qld_admin_boundaries_locality_boundary,2293,Lower Wonga,1898727,-26.1103249,152.4696180,741.2,0,62,64,,,0.0,-26.11006560,152.47627000,50.0,1898727,1898715,0,,4025.6,false
qld_locality_1590,Lowmead,QLD,Gladstone Regional,-24.53052403,151.75313437,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-24.53028000,151.75278000,44.8,snapped_to_nearest_usable_road,,,-24.6175447,151.6685482,POPL,Gladstone Regional,POPL;LOCB,333.24561300000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,1590,qld_admin_boundaries_locality_boundary,2133,Lowmead,829758,-24.6243571,151.7007317,3678.5,0,23,23,,20194,12911.6,-24.53052403,151.75313437,50.0,830892,830878,0,,382.4,false
qld_locality_1591,Lowood,QLD,Somerset Regional,-27.46275737,152.57814617,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.46278000,152.57833000,18.1,snapped_to_nearest_usable_road,,,-27.4680822,152.5656413,POPL,Somerset Regional,POPL;LOCB,26.691259,road_node_inside_locality_hub_component,0,locality_road_representative_point,1591,qld_admin_boundaries_locality_boundary,2134,Lowood,1854327,-27.4684926,152.5652480,67.6,0,278,278,,20197,1383.8,-27.46275737,152.57814617,50.0,1629908,1629917,0,,159.3,false
qld_locality_3212,Lucinda,QLD,Hinchinbrook Shire,-18.53275243,146.33478806,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-18.53278000,146.33472000,7.8,snapped_to_nearest_usable_road,,,-18.5355325,146.3353413,POPL,Hinchinbrook Shire,POPL;LOCB,77.829927,road_node_inside_locality_hub_component,0,locality_road_representative_point,3212,qld_admin_boundaries_locality_boundary,2183,Lucinda,1438684,-18.5324842,146.3372933,418.7,0,46,46,,20220,313.0,-18.53275243,146.33478806,50.0,1438684,1438680,0,,628.2,false
qld_locality_1595,Lutwyche,QLD,Brisbane City,-27.42197151,153.03383993,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.42194000,153.03361000,22.7,snapped_to_nearest_usable_road,,,-27.4204844,153.0342386,SUB,Brisbane City,SUB,0.932937,road_node_inside_locality_hub_component,0,locality_road_representative_point,1595,qld_admin_boundaries_locality_boundary,2271,Lutwyche,3545645,-27.4202332,153.0345640,48.0,0,159,159,,50319,173.3,-27.42197151,153.03383993,50.0,3544518,3211035,0,,158.8,false
qld_locality_5349,Lyra,QLD,Southern Downs Regional,-28.83065300,151.86336090,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.83065300,151.86336090,0.0,snapped_to_nearest_usable_road,,,-28.8306530,151.8633609,,,LOCB,12.754238,road_node_inside_locality_hub_component,0,locality_road_representative_point,5349,qld_admin_boundaries_locality_boundary,1945,Lyra,2320838,-28.8302028,151.8620609,155.6,0,11,11,,,0.0,-28.83065300,151.86336090,50.0,2320838,2320977,0,,2325.9,false
qld_locality_1597,Lytton,QLD,Brisbane City,-27.42309260,153.15133598,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.42306000,153.15111000,22.4,snapped_to_nearest_usable_road,,,-27.4233983,153.1503962,SUB,Brisbane City,CNTY;SUB,6.9332910000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,1597,qld_admin_boundaries_locality_boundary,1946,Lytton,3635364,-27.4234206,153.1501019,32.9,0,231,231,,43599,79.9,-27.42309260,153.15133598,50.0,3635371,3635364,0,,234.7,false
qld_locality_4633,Ma Ma Creek,QLD,Lockyer Valley Regional,-27.62953222,152.18914351,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.62952062,152.18913089,1.8,snapped_to_nearest_usable_road,,,-27.6229881,152.1739772,POPL,Lockyer Valley Regional,POPL;STRM;LOCB,23.511543000000003,road_node_inside_locality_hub_component,0,locality_road_representative_point,4633,qld_admin_boundaries_locality_boundary,1963,Ma Ma Creek,2370430,-27.6318262,152.1753655,1121.2,0,46,46,,20329,1660.2,-27.62953222,152.18914351,50.0,2370343,2370342,0,,125.7,false
qld_locality_4816,Maadi,QLD,Cassowary Coast Regional,-17.83311810,145.99051120,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-17.83311810,145.99051120,0.0,snapped_to_nearest_usable_road,,,-17.8331181,145.9905112,,,LOCB,3.787797,road_node_inside_locality_hub_component,0,locality_road_representative_point,4816,qld_admin_boundaries_locality_boundary,2025,Maadi,251109,-17.8317070,145.9906113,165.4,0,13,13,,,0.0,-17.83311810,145.99051120,50.0,250676,251109,0,,1053.6,false
qld_locality_5446,Macalister,QLD,Western Downs Regional,-27.04361109,151.07721874,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.04361000,151.07722000,0.2,snapped_to_nearest_usable_road,,,-27.0385457,151.0718874,POPL,Western Downs Regional,POPL;LOCB,327.372075,road_node_inside_locality_hub_component,0,locality_road_representative_point,5446,qld_admin_boundaries_locality_boundary,1993,Macalister,1690021,-27.0355016,151.0685706,530.2,0,78,78,,20349,772.0,-27.04361109,151.07721874,50.0,1690010,1703482,0,,236.7,false
qld_locality_1600,MacGregor,QLD,Brisbane City,-27.56468130,153.07632880,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.56500000,153.07583000,60.4,snapped_to_nearest_usable_road,,,-27.5625128,153.0724491,SUB,Brisbane City,SUB,2.737072,road_node_inside_locality_hub_component,0,locality_road_representative_point,1600,qld_admin_boundaries_locality_boundary,1673,MacGregor,3889452,-27.5632841,153.0725920,98.2,0,373,381,,50174,433.1,-27.56468130,153.07632880,100.0,3792793,3792787,0,,142.7,false
qld_locality_1601,Machans Beach,QLD,Cairns Regional,-16.85539988,145.74631704,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-16.85556000,145.74778000,157.4,snapped_to_nearest_usable_road,,,-16.8533329,145.7507430,SUB,Cairns Regional,BCH;SUB,7.107462,road_node_inside_locality_hub_component,0,locality_road_representative_point,1601,qld_admin_boundaries_locality_boundary,1674,Machans Beach,287763,-16.8533967,145.7511411,44.9,0,70,70,,48738,400.9,-16.85539988,145.74631704,200.0,285638,285632,0,,289.0,false
qld_locality_5095,Machine Creek,QLD,Gladstone Regional,-23.83432210,150.94207520,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-23.83432210,150.94207520,0.0,snapped_to_nearest_usable_road,,,-23.8343221,150.9420752,,,STRM;LOCB,33.995664000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,5095,qld_admin_boundaries_locality_boundary,2041,Machine Creek,1395831,-23.8323349,150.9415991,247.6,0,35,35,,,0.0,-23.83432210,150.94207520,50.0,1396107,1395831,0,,2771.5,false
qld_locality_1602,Mackay,QLD,Mackay Regional,-21.14485345,149.18191969,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-21.14472000,149.18194000,15.0,snapped_to_nearest_usable_road,,,-21.1427499,149.1857026,SUB,Mackay Regional,POPL;PORT;SUB,4.374756,road_node_inside_locality_hub_component,0,locality_road_representative_point,1602,qld_admin_boundaries_locality_boundary,1676,Mackay,882041,-21.1426890,149.1855642,17.0,0,761,761,,46802,447.5,-21.14485345,149.18191969,50.0,881140,881143,0,,106.8,false
qld_locality_4735,Mackay Harbour,QLD,Mackay Regional,-21.11601020,149.21309890,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-21.11601020,149.21309890,0.0,snapped_to_nearest_usable_road,,,-21.1160102,149.2130989,,,HBR;LOCB,14.41521,road_node_inside_locality_hub_component,0,locality_road_representative_point,4735,qld_admin_boundaries_locality_boundary,1675,Mackay Harbour,897569,-21.1162895,149.2124663,77.9,0,204,204,,,0.0,-21.11601020,149.21309890,50.0,897585,897569,0,,852.8,false
qld_locality_1604,Mackenzie,QLD,Brisbane City,-27.54246350,153.12798970,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.54246350,153.12798970,0.0,snapped_to_nearest_usable_road,,,-27.5424635,153.1279897,,,CNTY;PRSH,3.304342,road_node_inside_locality_hub_component,0,locality_road_representative_point,1604,qld_admin_boundaries_locality_boundary,1714,Mackenzie,3857064,-27.5418711,153.1280354,74.5,0,234,234,,,0.0,-27.54246350,153.12798970,50.0,3857064,3857052,0,,69.0,false
qld_locality_3201,Macknade,QLD,Hinchinbrook Shire,-18.57672615,146.25527009,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-18.57667000,146.25528000,6.3,snapped_to_nearest_usable_road,,,-18.5448780,146.2509807,POPL,Hinchinbrook Shire,POPL;LOCB,66.972255,road_node_inside_locality_hub_component,0,locality_road_representative_point,3201,qld_admin_boundaries_locality_boundary,1716,Macknade,1267032,-18.5431491,146.2565536,652.7,0,38,38,,20467,3564.0,-18.57672615,146.25527009,50.0,1267176,1267177,1,,334.8,false
qld_locality_1607,Maclagan,QLD,Toowoomba Regional,-27.08387603,151.63497964,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.08389000,151.63500000,2.5,snapped_to_nearest_usable_road,,,-27.0536746,151.6787727,POPL,Toowoomba Regional,POPL;LOCB,76.405629,road_node_inside_locality_hub_component,0,locality_road_representative_point,1607,qld_admin_boundaries_locality_boundary,1717,Maclagan,1802259,-27.0569316,151.6809726,475.1,0,24,24,,20481,5483.9,-27.08387603,151.63497964,50.0,1802205,1802228,0,,1710.2,false
qld_locality_4278,Magnolia,QLD,Fraser Coast Regional,-25.66368050,152.68823640,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-25.66368050,152.68823640,0.0,snapped_to_nearest_usable_road,,,-25.6636805,152.6882364,,,LOCB,24.084253999999998,road_node_inside_locality_hub_component,0,locality_road_representative_point,4278,qld_admin_boundaries_locality_boundary,1786,Magnolia,1935114,-25.6629563,152.6891431,134.9,0,11,11,,,0.0,-25.66368050,152.68823640,50.0,1935114,1935110,0,,674.1,false
qld_locality_1616,Maidenwell,QLD,South Burnett Regional,-26.84671120,151.79964264,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-26.84674739,151.79969516,6.6,snapped_to_nearest_usable_road,,,-26.8456620,151.7875155,POPL,South Burnett Regional,POPL;LOCB,73.365647,road_node_inside_locality_hub_component,0,locality_road_representative_point,1616,qld_admin_boundaries_locality_boundary,1788,Maidenwell,1803379,-26.8383910,151.7919833,1034.5,0,78,78,,20605,1214.4,-26.84671120,151.79964264,50.0,1803662,1806797,0,,58.7,false
qld_locality_1617,Main Beach,QLD,Gold Coast City,-27.96238497,153.42611571,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.96250000,153.42611000,12.9,snapped_to_nearest_usable_road,,,-27.9604940,153.4249254,SUB,Gold Coast City,BCH;POPL;SUB,6.921289,road_node_inside_locality_hub_component,0,locality_road_representative_point,1617,qld_admin_boundaries_locality_boundary,1789,Main Beach,2838844,-27.9588392,153.4246807,210.3,0,480,484,,46540,251.6,-27.96238497,153.42611571,50.0,2837224,2837243,0,,101.8,false
qld_locality_1621,Malanda,QLD,Tablelands Regional,-17.35499334,145.59574751,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-17.35500000,145.59583000,8.8,snapped_to_nearest_usable_road,,,-17.3771024,145.5922613,POPL,Tablelands Regional,POPL;PRSH;LOCB,44.735019,road_node_inside_locality_hub_component,0,locality_road_representative_point,1621,qld_admin_boundaries_locality_boundary,1901,Malanda,218256,-17.3733567,145.5915926,443.2,0,151,151,,20684,2486.7,-17.35499334,145.59574751,50.0,29105,29006,0,,139.8,false
qld_locality_1624,Maleny,QLD,Sunshine Coast Regional,-26.75784940,152.85141260,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-26.75806000,152.85139000,23.7,snapped_to_nearest_usable_road,,,-26.7559687,152.8421629,POPL,Sunshine Coast Regional,POPL;PRSH;LOCB,24.890881,road_node_inside_locality_hub_component,0,locality_road_representative_point,1624,qld_admin_boundaries_locality_boundary,1903,Maleny,1958277,-26.7561903,152.8421733,27.7,0,2391,2405,,20710,945.2,-26.75784940,152.85141260,50.0,1965741,1963610,0,,148.4,false
qld_locality_5502,Malling,QLD,Toowoomba Regional,-27.05780010,151.59519890,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.05780010,151.59519890,0.0,snapped_to_nearest_usable_road,,,-27.0578001,151.5951989,,,LOCB,21.68619,road_node_inside_locality_hub_component,0,locality_road_representative_point,5502,qld_admin_boundaries_locality_boundary,1924,Malling,1796365,-27.0604933,151.5994769,583.2,0,8,8,,,0.0,-27.05780010,151.59519890,50.0,1796350,1796365,0,,1436.9,false
qld_locality_5111,Malmoe,QLD,North Burnett Regional,-25.48301900,151.17994840,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-25.48301900,151.17994840,0.0,snapped_to_nearest_usable_road,,,-25.4830190,151.1799484,,,PRSH;LOCB,55.632832,road_node_inside_locality_hub_component,0,locality_road_representative_point,5111,qld_admin_boundaries_locality_boundary,1925,Malmoe,1755971,-25.4827511,151.1843247,488.3,0,14,14,,,0.0,-25.48301900,151.17994840,50.0,1754021,1755971,0,,4046.6,false
qld_locality_4707,Mandalay,QLD,Whitsunday Regional,-20.26879710,148.73613950,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-20.26879710,148.73613950,0.0,snapped_to_nearest_usable_road,,,-20.2687971,148.7361395,,,LOCB,3.236181,road_node_inside_locality_hub_component,0,locality_road_representative_point,4707,qld_admin_boundaries_locality_boundary,2245,Mandalay,858239,-20.2694075,148.7368485,107.1,0,51,51,,,0.0,-20.26879710,148.73613950,50.0,858239,858237,0,,141.8,false
qld_locality_1627,Mango Hill,QLD,Moreton Bay City,-27.24108120,153.04749144,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.24111000,153.04750000,3.3,snapped_to_nearest_usable_road,,,-27.2405147,153.0429519,SUB,Moreton Bay City,SUB,14.156711000000001,road_node_inside_locality_hub_component,0,locality_road_representative_point,1627,qld_admin_boundaries_locality_boundary,2246,Mango Hill,3624037,-27.2406725,153.0436103,75.9,0,1222,1224,,45447,454.5,-27.24108120,153.04749144,50.0,3623905,3625337,0,,981.0,false
qld_locality_1629,Manly,QLD,Brisbane City,-27.45255452,153.18751703,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.45250000,153.18722000,29.6,snapped_to_nearest_usable_road,,,-27.4536090,153.1842772,SUB,Brisbane City,SUB,2.6937179999999996,road_node_inside_locality_hub_component,0,locality_road_representative_point,1629,qld_admin_boundaries_locality_boundary,2248,Manly,3483187,-27.4533288,153.1840933,40.7,0,223,223,,50230,315.5,-27.45255452,153.18751703,50.0,3486366,3300602,0,,31.0,false
qld_locality_1630,Manly West,QLD,Brisbane City,-27.46360464,153.16913201,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.46361000,153.16917000,3.8,snapped_to_nearest_usable_road,,,-27.4657023,153.1665185,SUB,Brisbane City,SUB,5.064345,road_node_inside_locality_hub_component,0,locality_road_representative_point,1630,qld_admin_boundaries_locality_boundary,2247,Manly West,3478074,-27.4656697,153.1674299,101.5,0,624,626,,50231,350.1,-27.46360464,153.16913201,50.0,3481930,3481929,0,,66.5,false
qld_locality_1634,Manoora,QLD,Cairns Regional,-16.91846044,145.73584310,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-16.91861000,145.73583000,16.6,snapped_to_nearest_usable_road,,,-16.9173118,145.7369590,SUB,Cairns Regional,SUB,2.2310659999999998,road_node_inside_locality_hub_component,0,locality_road_representative_point,1634,qld_admin_boundaries_locality_boundary,2250,Manoora,277017,-16.9172262,145.7366734,33.3,0,366,366,,48741,187.8,-16.91846044,145.73584310,50.0,283905,283892,0,,320.6,false
qld_locality_1636,Mansfield,QLD,Brisbane City,-27.53376618,153.10246908,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.53361000,153.10250000,17.8,snapped_to_nearest_usable_road,,,-27.5337863,153.1026034,SUB,Brisbane City,PRSH;SUB,4.87777,road_node_inside_locality_hub_component,0,locality_road_representative_point,1636,qld_admin_boundaries_locality_boundary,2251,Mansfield,3144146,-27.5328290,153.1029282,125.5,0,452,452,,47605,22.1,-27.53376618,153.10246908,50.0,3144146,3162153,0,,98.4,false
qld_locality_1639,Manunda,QLD,Cairns Regional,-16.91939806,145.74830450,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-16.91917000,145.74833000,25.3,snapped_to_nearest_usable_road,,,-16.9184886,145.7486064,SUB,Cairns Regional,SUB,4.236633,road_node_inside_locality_hub_component,0,locality_road_representative_point,1639,qld_admin_boundaries_locality_boundary,2254,Manunda,287100,-16.9178241,145.7490305,90.6,0,503,503,,48742,81.3,-16.91939806,145.74830450,50.0,286075,287083,0,,92.0,false
